"","vars","a2b","ab2","a3b","a2b2","ab3","clinic_name"
"1210","patient_classemergency_patient_classoutpatient",0,0,0,0,0,"cc care ntwk"
"1211","patient_classemergency_drive_thru_ind",0,0,0,0,0,"cc care ntwk"
"1212","patient_classemergency_std_pan_day",0,0,0,0,0,"cc care ntwk"
"1213","patient_classemergency_std_age",0,0,0,0,0,"cc care ntwk"
"1214","patient_classemergency_std_drive_thru_ind",0,0,0,0,0,"cc care ntwk"
"1215","patient_classoutpatient_drive_thru_ind",0,0,0,0,0,"cc care ntwk"
"1216","patient_classoutpatient_std_pan_day",0,0,0,0,0,"cc care ntwk"
"1217","patient_classoutpatient_std_age",0,0,0,0,0,"cc care ntwk"
"1218","patient_classoutpatient_std_drive_thru_ind",0,0,0,0,0,"cc care ntwk"
"1219","drive_thru_ind_std_pan_day",-1.19765573286986,0.0527678206085388,-11.4269472430263,1.47654114112486,-0.178282374145286,"cc care ntwk"
"1220","drive_thru_ind_std_age",-0.863807965659986,-0.0217681318810946,-8.2416739475292,0.77320048262737,-0.128741158984074,"cc care ntwk"
"1221","drive_thru_ind_std_drive_thru_ind",9.33479525621841,9.33479525621841,89.0641692681235,89.0641692681235,89.0641692681235,"cc care ntwk"
"1222","std_pan_day_std_age",-0.0066156908823714,0.113172907579798,0.926720146350953,1.31782388789655,1.01029158391133,"cc care ntwk"
"1223","std_pan_day_std_drive_thru_ind",0.0527678206085389,-1.19765573286986,-0.178282374145286,1.47654114112486,-11.4269472430263,"cc care ntwk"
"1224","std_age_std_drive_thru_ind",-0.0217681318810946,-0.863807965659986,-0.128741158984074,0.77320048262737,-8.2416739475292,"cc care ntwk"
"1225","resultnegative_resultpositive",0.0546307071316931,-0.0546307071316931,-0.0512174226714876,0.0512174226714876,-0.0512174226714876,"clinical lab"
"1226","resultnegative_pan_day",0.0109393916684843,-0.00565020687234316,-0.0102559069115301,0.0677272435006531,-0.0511881190178481,"clinical lab"
"1227","resultnegative_age",0.042525090535715,-0.0445369545870593,-0.0398681556667504,0.101341211864221,-0.140922356257201,"clinical lab"
"1228","resultnegative_gendermale",-0.00438701133027233,8.60198300053493e-05,0.00411291424483158,0.0157211623884111,0.00126988596499408,"clinical lab"
"1229","resultnegative_demo_groupother adult",0.00389036853816602,-0.00434805895442085,-0.00364730131145442,0.00481152620607738,-0.00427565595071952,"clinical lab"
"1230","resultnegative_demo_grouppatient",-0.0144854147697671,-0.0110770818827631,0.0135803772235005,0.0184714311969413,0.00968101332735183,"clinical lab"
"1231","resultnegative_payor_groupcommercial",-0.0183757833079331,0.000840722112127668,0.0172276785349549,0.015048619543113,0.00533950145305291,"clinical lab"
"1232","resultnegative_payor_groupgovernment",0.00355927334342849,-0.00118642444780949,-0.00333689268920298,0.0155138565237101,-0.00128578601671876,"clinical lab"
"1233","resultnegative_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1234","resultnegative_payor_groupother",0,0,0,0,0,"clinical lab"
"1235","resultnegative_payor_groupself pay",0.0148165099645047,-0.0115239521946147,-0.013890785845752,0.018619666627265,-0.0100959735007941,"clinical lab"
"1236","resultnegative_patient_classemergency",-0.00173824977237205,0.00155647201839851,0.00162964526682006,0.00498892090080964,0.00140627429795426,"clinical lab"
"1237","resultnegative_patient_classoutpatient",0.0161408907434548,-0.000949464161379682,-0.0151324203347577,0.0165799302339841,-0.00470440717248582,"clinical lab"
"1238","resultnegative_drive_thru_ind",0.0044049350678706,0.0670305467777459,-0.00412971812112428,0.00490150729464389,-0.88677388905545,"clinical lab"
"1239","resultnegative_std_pan_day",0.0109393916684843,-0.00565020687234316,-0.0102559069115301,0.0677272435006531,-0.051188119017848,"clinical lab"
"1240","resultnegative_std_age",0.042525090535715,-0.0445369545870593,-0.0398681556667504,0.101341211864221,-0.140922356257201,"clinical lab"
"1241","resultnegative_std_drive_thru_ind",0.00440493506787059,0.0670305467777459,-0.00412971812112427,0.00490150729464388,-0.88677388905545,"clinical lab"
"1242","resultpositive_pan_day",0.0109393916684843,0.00565020687234319,0.0102559069115301,0.0677272435006531,0.051188119017848,"clinical lab"
"1243","resultpositive_age",0.042525090535715,0.0445369545870593,0.0398681556667504,0.101341211864221,0.140922356257201,"clinical lab"
"1244","resultpositive_gendermale",-0.00438701133027233,-8.60198300053396e-05,-0.00411291424483158,0.0157211623884111,-0.00126988596499408,"clinical lab"
"1245","resultpositive_demo_groupother adult",0.00389036853816602,0.00434805895442085,0.00364730131145442,0.00481152620607738,0.00427565595071952,"clinical lab"
"1246","resultpositive_demo_grouppatient",-0.0144854147697671,0.0110770818827631,-0.0135803772235005,0.0184714311969413,-0.00968101332735183,"clinical lab"
"1247","resultpositive_payor_groupcommercial",-0.0183757833079331,-0.00084072211212766,-0.0172276785349549,0.015048619543113,-0.00533950145305291,"clinical lab"
"1248","resultpositive_payor_groupgovernment",0.00355927334342849,0.0011864244478095,0.00333689268920298,0.0155138565237101,0.00128578601671877,"clinical lab"
"1249","resultpositive_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1250","resultpositive_payor_groupother",0,0,0,0,0,"clinical lab"
"1251","resultpositive_payor_groupself pay",0.0148165099645047,0.0115239521946147,0.013890785845752,0.018619666627265,0.0100959735007941,"clinical lab"
"1252","resultpositive_patient_classemergency",-0.00173824977237205,-0.00155647201839851,-0.00162964526682006,0.00498892090080964,-0.00140627429795426,"clinical lab"
"1253","resultpositive_patient_classoutpatient",0.0161408907434548,0.000949464161379692,0.0151324203347577,0.0165799302339841,0.00470440717248582,"clinical lab"
"1254","resultpositive_drive_thru_ind",0.0044049350678706,-0.0670305467777459,0.00412971812112428,0.00490150729464388,0.886773889055449,"clinical lab"
"1255","resultpositive_std_pan_day",0.0109393916684843,0.00565020687234319,0.0102559069115301,0.0677272435006531,0.051188119017848,"clinical lab"
"1256","resultpositive_std_age",0.042525090535715,0.0445369545870593,0.0398681556667504,0.101341211864221,0.140922356257201,"clinical lab"
"1257","resultpositive_std_drive_thru_ind",0.00440493506787059,-0.0670305467777459,0.00412971812112427,0.00490150729464388,0.886773889055449,"clinical lab"
"1258","pan_day_age",-0.0595392235568276,0.114055620260113,0.203849021878581,0.904762121807855,0.850930063616861,"clinical lab"
"1259","pan_day_gendermale",0.0269814169620859,-0.000592715693214869,-0.0522414087610949,0.248973470084308,-0.00875009099644429,"clinical lab"
"1260","pan_day_demo_groupother adult",0.0254091284166167,-0.0170999998001686,-0.0720718346685223,0.0411155458917733,-0.0168152540407843,"clinical lab"
"1261","pan_day_demo_grouppatient",-0.0209847728122894,-0.0320550208418109,0.119049058834,0.153840161062671,0.0280150573285014,"clinical lab"
"1262","pan_day_payor_groupcommercial",-0.115490308195514,0.00297480744598441,0.252923158048493,0.243631354884781,0.0188932685976197,"clinical lab"
"1263","pan_day_payor_groupgovernment",0.0910811493100028,-0.00871520499009143,-0.132045283193486,0.254193024470457,-0.00944509254658966,"clinical lab"
"1264","pan_day_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1265","pan_day_payor_groupother",0,0,0,0,0,"clinical lab"
"1266","pan_day_payor_groupself pay",0.024409158885511,-0.0302362482715203,-0.120877874855007,0.152634349198343,-0.0264895546386728,"clinical lab"
"1267","pan_day_patient_classemergency",-0.00696614472049806,0.00495637272221479,0.0122787972679099,0.0942685002291261,0.00447808857977664,"clinical lab"
"1268","pan_day_patient_classoutpatient",0.0690969828863185,-0.00116605373460534,-0.0994753711666558,0.251458262329393,-0.00577756567937257,"clinical lab"
"1269","pan_day_drive_thru_ind",0.0517194203897846,0.547161709777461,-0.0552532188063515,0.308425288414405,-7.23862090712764,"clinical lab"
"1270","pan_day_std_pan_day",-0.565602882810214,-0.565602882810214,2.28168654935865,2.28168654935865,2.28168654935865,"clinical lab"
"1271","pan_day_std_age",-0.0595392235568276,0.114055620260113,0.203849021878582,0.904762121807855,0.850930063616861,"clinical lab"
"1272","pan_day_std_drive_thru_ind",0.0517194203897844,0.547161709777461,-0.0552532188063514,0.308425288414405,-7.23862090712764,"clinical lab"
"1273","age_gendermale",0.00758409734687508,-0.000233337873318539,0.0625735535109268,0.248644701955236,-0.00344469979085507,"clinical lab"
"1274","age_demo_groupother adult",0.0492019551689527,0.0271154507466793,0.163891928316595,0.0641018361440301,0.0266639297113496,"clinical lab"
"1275","age_demo_grouppatient",-0.500614815637342,0.205198119453881,-1.42750034819582,0.470883748692791,-0.179336557245438,"clinical lab"
"1276","age_payor_groupcommercial",-0.277460675821774,-0.00632001931081921,-0.79741042809209,0.23722574712555,-0.0401390088432901,"clinical lab"
"1277","age_payor_groupgovernment",-0.214244706940469,-0.0407891113700312,-0.615198890707183,0.16621777775422,-0.0442051486133837,"clinical lab"
"1278","age_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1279","age_payor_groupother",0,0,0,0,0,"clinical lab"
"1280","age_payor_groupself pay",0.491705382762243,0.202614921480666,1.41260931879927,0.466805256776485,0.177508101698843,"clinical lab"
"1281","age_patient_classemergency",-0.0697838018553355,-0.0281453851755055,-0.189942435622546,0.0456469238027265,-0.0254293885855149,"clinical lab"
"1282","age_patient_classoutpatient",0.301924785383035,0.0115705318996832,0.92020744650926,0.26329696415126,0.0573296976046449,"clinical lab"
"1283","age_drive_thru_ind",-0.610179122364259,2.98454222019925,-1.95572555034299,9.01490997394831,-39.4837016686092,"clinical lab"
"1284","age_std_pan_day",0.114055620260113,-0.0595392235568276,0.85093006361686,0.904762121807855,0.203849021878582,"clinical lab"
"1285","age_std_age",1.48748557087504,1.48748557087504,4.9205471954702,4.92054719547019,4.9205471954702,"clinical lab"
"1286","age_std_drive_thru_ind",-0.610179122364259,2.98454222019925,-1.95572555034299,9.01490997394831,-39.4837016686092,"clinical lab"
"1287","gendermale_demo_groupother adult",0.00014607140944303,0.00832607033825269,0.00215641012923524,0.00430539289866828,0.00818742628861185,"clinical lab"
"1288","gendermale_demo_grouppatient",-0.000120103158875382,0.00468402319613982,-0.0017730483284823,0.035260317820027,-0.00409368563556592,"clinical lab"
"1289","gendermale_payor_groupcommercial",-7.46587203819992e-05,-0.000174203680891318,-0.00110216517716468,0.0623813679856163,-0.00110638318396592,"clinical lab"
"1290","gendermale_payor_groupgovernment",-9.25118926472465e-05,-0.00157270217500329,-0.00136572641518232,0.05726799754501,-0.00170441402216209,"clinical lab"
"1291","gendermale_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1292","gendermale_payor_groupother",0,0,0,0,0,"clinical lab"
"1293","gendermale_payor_groupself pay",0.000167170613029248,0.00663110098349339,0.00246789159234699,0.0343519700553794,0.00580941491945133,"clinical lab"
"1294","gendermale_patient_classemergency",-0.000271043615299841,-0.0123776584320262,-0.00400133879535871,0.0248396678304973,-0.0111832289408744,"clinical lab"
"1295","gendermale_patient_classoutpatient",-2.75912662281331e-05,-8.27737986843927e-05,-0.00040732191329999,0.062319097367818,-0.00041012780478082,"clinical lab"
"1296","gendermale_drive_thru_ind",0.000626191749844183,-0.485971464138658,0.00924428837482092,0.240279353455481,6.42911069565201,"clinical lab"
"1297","gendermale_std_pan_day",-0.000592715693214937,0.0269814169620859,-0.0087500909964443,0.248973470084308,-0.0522414087610949,"clinical lab"
"1298","gendermale_std_age",-0.00023333787331855,0.00758409734687508,-0.00344469979085507,0.248644701955236,0.0625735535109267,"clinical lab"
"1299","gendermale_std_drive_thru_ind",0.000626191749844142,-0.485971464138658,0.00924428837482092,0.240279353455482,6.42911069565201,"clinical lab"
"1300","demo_groupother adult_demo_grouppatient",-0.0135992482191461,0.00930474878152099,-0.0133727962713994,0.011334728741679,-0.00813205119497554,"clinical lab"
"1301","demo_groupother adult_payor_groupcommercial",-0.00786351087501643,-0.000321898105994825,-0.00773256927257786,0.00384796840023354,-0.00204440370950224,"clinical lab"
"1302","demo_groupother adult_payor_groupgovernment",-0.00582824923677689,-0.00173824977237205,-0.0057311984020283,0.00214031751633049,-0.00188382602449494,"clinical lab"
"1303","demo_groupother adult_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1304","demo_groupother adult_payor_groupother",0,0,0,0,0,"clinical lab"
"1305","demo_groupother adult_payor_groupself pay",0.0136917601117933,0.00952818393744681,0.0134637676746062,0.0114878332189841,0.00834750881629901,"clinical lab"
"1306","demo_groupother adult_patient_classemergency",-0.00185023785294504,-0.00148235430323667,-0.00181942806413597,0.000237858905270068,-0.00133930885519453,"clinical lab"
"1307","demo_groupother adult_patient_classoutpatient",0.00860360601619445,0.000452821369273392,0.00846034049823225,0.00459217151325276,0.00224364034380093,"clinical lab"
"1308","demo_groupother adult_drive_thru_ind",0.00123079068072855,-0.0167576366944365,0.00121029580171553,0.000378162648891398,0.221693472263862,"clinical lab"
"1309","demo_groupother adult_std_pan_day",-0.0170999998001686,0.0254091284166168,-0.0168152540407843,0.0411155458917733,-0.0720718346685223,"clinical lab"
"1310","demo_groupother adult_std_age",0.0271154507466793,0.0492019551689527,0.0266639297113496,0.0641018361440301,0.163891928316595,"clinical lab"
"1311","demo_groupother adult_std_drive_thru_ind",0.00123079068072855,-0.0167576366944365,0.00121029580171552,0.000378162648891397,0.221693472263862,"clinical lab"
"1312","demo_grouppatient_payor_groupcommercial",-0.0500684101100892,0.00299554590402242,0.0437581802396303,0.0331558900398271,0.0190249804025444,"clinical lab"
"1313","demo_grouppatient_payor_groupgovernment",-0.0398774947779471,0.0173824977237205,0.0348516479784666,0.0207792769399212,0.0188382602449494,"clinical lab"
"1314","demo_grouppatient_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1315","demo_grouppatient_payor_groupother",0,0,0,0,0,"clinical lab"
"1316","demo_grouppatient_payor_groupself pay",0.0899459048880363,-0.0914834417237292,-0.0786098282180969,0.0797564658582747,-0.0801473650537898,"clinical lab"
"1317","demo_grouppatient_patient_classemergency",-0.0126595221517292,0.0148235430323667,0.0110640152312592,0.00430970260126955,0.0133930885519453,"clinical lab"
"1318","demo_grouppatient_patient_classoutpatient",0.058866778005541,-0.00452821369273391,-0.0514476708253555,0.0380932779010215,-0.0224364034380093,"clinical lab"
"1319","demo_grouppatient_drive_thru_ind",-0.0412638770328472,-0.821124198027387,0.0360633014832923,0.682745882815023,10.8629801409293,"clinical lab"
"1320","demo_grouppatient_std_pan_day",-0.0320550208418109,-0.0209847728122895,0.0280150573285014,0.153840161062671,0.119049058834,"clinical lab"
"1321","demo_grouppatient_std_age",0.205198119453881,-0.500614815637342,-0.179336557245438,0.47088374869279,-1.42750034819582,"clinical lab"
"1322","demo_grouppatient_std_drive_thru_ind",-0.0412638770328472,-0.821124198027387,0.0360633014832923,0.682745882815023,10.8629801409293,"clinical lab"
"1323","payor_groupcommercial_payor_groupgovernment",-0.0067598602258913,-0.0492504102172082,-0.042932477899547,0.0552737239293825,-0.0533750706940232,"clinical lab"
"1324","payor_groupcommercial_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1325","payor_groupcommercial_payor_groupother",0,0,0,0,0,"clinical lab"
"1326","payor_groupcommercial_payor_groupself pay",-0.0031116816912833,-0.0528985887518162,-0.019762569191855,0.0321038152216905,-0.0463437144868853,"clinical lab"
"1327","payor_groupcommercial_patient_classemergency",0.000311799341885185,0.0061023585483243,0.00198026555391001,0.0252588032193674,0.00551348812055083,"clinical lab"
"1328","payor_groupcommercial_patient_classoutpatient",-0.00365070322563543,-0.00469376129010268,-0.0231859432465901,0.0620552793815602,-0.0232566590475709,"clinical lab"
"1329","payor_groupcommercial_drive_thru_ind",0.00142752525347642,-0.474799706342367,0.00906634077450148,0.229421378686883,6.2813150474761,"clinical lab"
"1330","payor_groupcommercial_std_pan_day",0.00297480744598434,-0.115490308195514,0.0188932685976197,0.243631354884781,0.252923158048493,"clinical lab"
"1331","payor_groupcommercial_std_age",-0.00632001931081922,-0.277460675821774,-0.0401390088432901,0.23722574712555,-0.79741042809209,"clinical lab"
"1332","payor_groupcommercial_std_drive_thru_ind",0.00142752525347638,-0.474799706342367,0.00906634077450148,0.229421378686883,6.2813150474761,"clinical lab"
"1333","payor_groupgovernment_payor_groupmedical assistance",0,0,0,0,0,"clinical lab"
"1334","payor_groupgovernment_payor_groupother",0,0,0,0,0,"clinical lab"
"1335","payor_groupgovernment_payor_groupself pay",-0.0168030811329298,-0.0392071893101697,-0.0182103182367844,0.0201089714721437,-0.0343488707373385,"clinical lab"
"1336","payor_groupgovernment_patient_classemergency",0.00306263055132219,0.00822706638296353,0.00331912204315775,0.0253469106570867,0.00743316414632966,"clinical lab"
"1337","payor_groupgovernment_patient_classoutpatient",0.0017934323048283,0.000316488053793237,0.00194363002527255,0.0572541331400459,0.00156813572416194,"clinical lab"
"1338","payor_groupgovernment_drive_thru_ind",0.00770863636877347,-0.351910370583166,0.00835422505768384,0.12655140009446,4.65556291754111,"clinical lab"
"1339","payor_groupgovernment_std_pan_day",-0.00871520499009149,0.0910811493100028,-0.00944509254658969,0.254193024470457,-0.132045283193486,"clinical lab"
"1340","payor_groupgovernment_std_age",-0.0407891113700312,-0.214244706940469,-0.0442051486133837,0.16621777775422,-0.615198890707183,"clinical lab"
"1341","payor_groupgovernment_std_drive_thru_ind",0.00770863636877343,-0.351910370583166,0.00835422505768383,0.12655140009446,4.65556291754111,"clinical lab"
"1342","payor_groupmedical assistance_payor_groupother",0,0,0,0,0,"clinical lab"
"1343","payor_groupmedical assistance_payor_groupself pay",0,0,0,0,0,"clinical lab"
"1344","payor_groupmedical assistance_patient_classemergency",0,0,0,0,0,"clinical lab"
