"","resultnegative","resultpositive","pan_day","age","gendermale","demo_groupother adult","demo_grouppatient","payor_groupcommercial","payor_groupgovernment","payor_groupmedical assistance","payor_groupother","payor_groupself pay","patient_classemergency","patient_classoutpatient","drive_thru_ind","std_pan_day","std_age","std_drive_thru_ind","clinic_name"
"patient_classoutpatient.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicu"
"drive_thru_ind.43",0,0,0.0504607482156698,-0.00542749930760506,-0.048742518193117,0,0,0.0128214015247112,-0.0128214015247112,0,0,0,0,0,1,0.0504607482156698,-0.00542749930760505,1,"nicu"
"std_pan_day.43",0,0,1,0.221607368072288,0.0152968134067228,0,0,0.00483553593796661,-0.00483553593796661,0,0,0,0,0,0.0504607482156698,1,0.221607368072288,0.0504607482156698,"nicu"
"std_age.43",0,0,0.221607368072288,1,0.0482099623755443,0,0,-0.0449794812653966,0.0449794812653966,0,0,0,0,0,-0.00542749930760505,0.221607368072288,1,-0.00542749930760505,"nicu"
"std_drive_thru_ind.43",0,0,0.0504607482156698,-0.00542749930760506,-0.048742518193117,0,0,0.0128214015247112,-0.0128214015247112,0,0,0,0,0,1,0.0504607482156698,-0.00542749930760505,1,"nicu"
"resultnegative.44",0.142857142857143,-0.142857142857143,0.124317983952337,0.161733786814225,0.0476190476190476,0,0,0.119047619047619,-0.119047619047619,0,0,0,0,0,-0.377964473009227,0.124317983952337,0.161733786814225,-0.377964473009227,"ob gyn"
"resultpositive.44",-0.142857142857143,0.142857142857143,-0.124317983952337,-0.161733786814225,-0.0476190476190476,0,0,-0.119047619047619,0.119047619047619,0,0,0,0,0,0.377964473009227,-0.124317983952337,-0.161733786814225,0.377964473009227,"ob gyn"
"pan_day.44",0.124317983952337,-0.124317983952337,1,0.799110129452641,0.248635967904674,0,0,-0.00956292184248745,0.00956292184248745,0,0,0,0,0,-0.328914469030802,1,0.799110129452641,-0.328914469030802,"ob gyn"
"age.44",0.161733786814225,-0.161733786814225,0.799110129452641,1,0.281639870142012,0,0,-0.0669243255782999,0.0669243255782999,0,0,0,0,0,-0.427907378507176,0.799110129452641,1,-0.427907378507176,"ob gyn"
"gendermale.44",0.0476190476190476,-0.0476190476190476,0.248635967904674,0.281639870142012,0.238095238095238,0,0,0.0952380952380952,-0.0952380952380952,0,0,0,0,0,-0.125988157669742,0.248635967904674,0.281639870142012,-0.125988157669742,"ob gyn"
"demo_groupother.adult.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ob gyn"
"demo_grouppatient.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ob gyn"
"payor_groupcommercial.44",0.119047619047619,-0.119047619047619,-0.00956292184248745,-0.0669243255782999,0.0952380952380952,0,0,0.238095238095238,-0.238095238095238,0,0,0,0,0,-0.314970394174356,-0.00956292184248744,-0.0669243255782999,-0.314970394174356,"ob gyn"
"payor_groupgovernment.44",-0.119047619047619,0.119047619047619,0.00956292184248745,0.0669243255782999,-0.0952380952380952,0,0,-0.238095238095238,0.238095238095238,0,0,0,0,0,0.314970394174356,0.00956292184248744,0.0669243255782999,0.314970394174356,"ob gyn"
"payor_groupmedical.assistance.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ob gyn"
"payor_groupother.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ob gyn"
"payor_groupself.pay.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ob gyn"
"patient_classemergency.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ob gyn"
"patient_classoutpatient.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ob gyn"
"drive_thru_ind.44",-0.377964473009227,0.377964473009227,-0.328914469030802,-0.427907378507176,-0.125988157669742,0,0,-0.314970394174356,0.314970394174356,0,0,0,0,0,1,-0.328914469030802,-0.427907378507177,1,"ob gyn"
"std_pan_day.44",0.124317983952337,-0.124317983952337,1,0.799110129452641,0.248635967904674,0,0,-0.00956292184248744,0.00956292184248744,0,0,0,0,0,-0.328914469030802,1,0.799110129452641,-0.328914469030802,"ob gyn"
"std_age.44",0.161733786814225,-0.161733786814225,0.799110129452641,1,0.281639870142012,0,0,-0.0669243255782999,0.0669243255782999,0,0,0,0,0,-0.427907378507177,0.799110129452641,1,-0.427907378507176,"ob gyn"
"std_drive_thru_ind.44",-0.377964473009227,0.377964473009227,-0.328914469030802,-0.427907378507176,-0.125988157669742,0,0,-0.314970394174356,0.314970394174356,0,0,0,0,0,1,-0.328914469030802,-0.427907378507176,1,"ob gyn"
"resultnegative.45",0.0157445109780439,-0.0157445109780439,0.00900800675943086,0.000596967665337982,1.59680638722555e-05,0,0,0.00409181636726547,-0.00412375249500998,0,0,3.1936127744511e-05,0,0,-0.0156749939636387,0.00900800675943086,0.000596967665337982,-0.0156749939636387,"oncology day hosp"
"resultpositive.45",-0.0157445109780439,0.0157445109780439,-0.00900800675943086,-0.000596967665337982,-1.59680638722555e-05,0,0,-0.00409181636726547,0.00412375249500998,0,0,-3.1936127744511e-05,0,0,0.0156749939636387,-0.00900800675943086,-0.000596967665337982,0.0156749939636387,"oncology day hosp"
"pan_day.45",0.00900800675943086,-0.00900800675943086,1,0.315091847627178,0.000915141781231732,0,0,-0.0190992151276948,0.0159966066304042,0,0,0.00310260849729054,0,0,0.0774005190083617,1,0.315091847627178,0.0774005190083617,"oncology day hosp"
"age.45",0.000596967665337982,-0.000596967665337982,0.315091847627178,1,0.0471521733345469,0,0,0.0187884155624348,-0.0225670458683092,0,0,0.00377863030587444,0,0,-0.0397210595729993,0.315091847627178,1,-0.0397210595729994,"oncology day hosp"
"gendermale.45",1.59680638722555e-05,-1.59680638722555e-05,0.000915141781231732,0.0471521733345469,0.250499001996008,0,0,0.0213692614770459,-0.0203672654690619,0,0,-0.00100199600798403,0,0,-0.0349131143084393,0.000915141781231732,0.0471521733345469,-0.0349131143084393,"oncology day hosp"
"demo_groupother.adult.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"oncology day hosp"
"demo_grouppatient.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"oncology day hosp"
"payor_groupcommercial.45",0.00409181636726547,-0.00409181636726547,-0.0190992151276948,0.0187884155624348,0.0213692614770459,0,0,0.233373253493014,-0.232111776447106,0,0,-0.00126147704590818,0,0,-0.0485303337341201,-0.0190992151276948,0.0187884155624348,-0.0485303337341201,"oncology day hosp"
"payor_groupgovernment.45",-0.00412375249500998,0.00412375249500998,0.0159966066304042,-0.0225670458683092,-0.0203672654690619,0,0,-0.232111776447106,0.23284630738523,0,0,-0.000734530938123752,0,0,0.049165619833087,0.0159966066304042,-0.0225670458683092,0.049165619833087,"oncology day hosp"
"payor_groupmedical.assistance.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"oncology day hosp"
"payor_groupother.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"oncology day hosp"
"payor_groupself.pay.45",3.1936127744511e-05,-3.1936127744511e-05,0.00310260849729054,0.00377863030587444,-0.00100199600798403,0,0,-0.00126147704590818,-0.000734530938123752,0,0,0.00199600798403194,0,0,-0.000635286098966854,0.00310260849729054,0.00377863030587444,-0.000635286098966854,"oncology day hosp"
"patient_classemergency.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"oncology day hosp"
"patient_classoutpatient.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"oncology day hosp"
"drive_thru_ind.45",-0.0156749939636387,0.0156749939636387,0.0774005190083617,-0.0397210595729993,-0.0349131143084393,0,0,-0.0485303337341201,0.049165619833087,0,0,-0.000635286098966854,0,0,1,0.0774005190083617,-0.0397210595729993,1,"oncology day hosp"
"std_pan_day.45",0.00900800675943086,-0.00900800675943086,1,0.315091847627178,0.000915141781231732,0,0,-0.0190992151276948,0.0159966066304042,0,0,0.00310260849729054,0,0,0.0774005190083617,1,0.315091847627178,0.0774005190083617,"oncology day hosp"
"std_age.45",0.000596967665337982,-0.000596967665337982,0.315091847627178,1,0.0471521733345469,0,0,0.0187884155624348,-0.0225670458683092,0,0,0.00377863030587444,0,0,-0.0397210595729993,0.315091847627178,1,-0.0397210595729994,"oncology day hosp"
"std_drive_thru_ind.45",-0.0156749939636387,0.0156749939636387,0.0774005190083617,-0.0397210595729994,-0.0349131143084393,0,0,-0.0485303337341201,0.049165619833087,0,0,-0.000635286098966854,0,0,1,0.0774005190083617,-0.0397210595729994,1,"oncology day hosp"
"resultnegative.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"resultpositive.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"pan_day.46",0,0,1,0.375993860589098,-0.13122498307843,0,0,0.421301261462329,-0.421301261462329,0,0,0,0,0,0.729715190145614,1,0.375993860589098,0.729715190145614,"otolaryngology"
"age.46",0,0,0.375993860589098,1,-0.570323432101734,0,0,-0.207390338946085,0.207390338946085,0,0,0,0,0,-0.35921060405355,0.375993860589098,1,-0.35921060405355,"otolaryngology"
"gendermale.46",0,0,-0.13122498307843,-0.570323432101734,0.333333333333333,0,0,0.166666666666667,-0.166666666666667,0,0,0,0,0,0.288675134594813,-0.131224983078431,-0.570323432101734,0.288675134594813,"otolaryngology"
"demo_groupother.adult.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"demo_grouppatient.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"payor_groupcommercial.46",0,0,0.421301261462329,-0.207390338946085,0.166666666666667,0,0,0.333333333333333,-0.333333333333333,0,0,0,0,0,0.577350269189626,0.421301261462329,-0.207390338946085,0.577350269189626,"otolaryngology"
"payor_groupgovernment.46",0,0,-0.421301261462329,0.207390338946085,-0.166666666666667,0,0,-0.333333333333333,0.333333333333333,0,0,0,0,0,-0.577350269189626,-0.421301261462329,0.207390338946085,-0.577350269189626,"otolaryngology"
"payor_groupmedical.assistance.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"payor_groupother.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"payor_groupself.pay.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"patient_classemergency.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"patient_classoutpatient.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"otolaryngology"
"drive_thru_ind.46",0,0,0.729715190145614,-0.35921060405355,0.288675134594813,0,0,0.577350269189626,-0.577350269189626,0,0,0,0,0,1,0.729715190145614,-0.35921060405355,1,"otolaryngology"
"std_pan_day.46",0,0,1,0.375993860589098,-0.131224983078431,0,0,0.421301261462329,-0.421301261462329,0,0,0,0,0,0.729715190145614,1,0.375993860589098,0.729715190145614,"otolaryngology"
"std_age.46",0,0,0.375993860589098,1,-0.570323432101734,0,0,-0.207390338946085,0.207390338946085,0,0,0,0,0,-0.35921060405355,0.375993860589098,1,-0.35921060405355,"otolaryngology"
"std_drive_thru_ind.46",0,0,0.729715190145614,-0.35921060405355,0.288675134594813,0,0,0.577350269189626,-0.577350269189626,0,0,0,0,0,1,0.729715190145614,-0.35921060405355,1,"otolaryngology"
"resultnegative.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"resultpositive.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"pan_day.47",0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,"ped gen thor surg"
"age.47",0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,"ped gen thor surg"
"gendermale.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"demo_groupother.adult.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"demo_grouppatient.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"payor_groupcommercial.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"payor_groupgovernment.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"payor_groupmedical.assistance.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"payor_groupother.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"payor_groupself.pay.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"patient_classemergency.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"patient_classoutpatient.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ped gen thor surg"
"drive_thru_ind.47",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,"ped gen thor surg"
"std_pan_day.47",0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,"ped gen thor surg"
"std_age.47",0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,"ped gen thor surg"
"std_drive_thru_ind.47",0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,"ped gen thor surg"
"resultnegative.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"resultpositive.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"pan_day.48",0,0,1,0.982207577437649,-0.102511546013091,0,0,0,0,0,0,0,0,0,-0.941042592102677,1,0.982207577437649,-0.941042592102676,"periop complex"
"age.48",0,0,0.982207577437649,1,-0.207390338946085,0,0,0,0,0,0,0,0,0,-0.987829161147262,0.982207577437649,1,-0.987829161147262,"periop complex"
"gendermale.48",0,0,-0.102511546013091,-0.207390338946085,0.333333333333333,0,0,0,0,0,0,0,0,0,0.288675134594813,-0.102511546013091,-0.207390338946085,0.288675134594813,"periop complex"
"demo_groupother.adult.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"demo_grouppatient.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"payor_groupcommercial.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"payor_groupgovernment.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"payor_groupmedical.assistance.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"payor_groupother.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"payor_groupself.pay.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"patient_classemergency.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"patient_classoutpatient.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"periop complex"
"drive_thru_ind.48",0,0,-0.941042592102677,-0.987829161147262,0.288675134594813,0,0,0,0,0,0,0,0,0,1,-0.941042592102676,-0.987829161147262,1,"periop complex"
"std_pan_day.48",0,0,1,0.982207577437649,-0.102511546013091,0,0,0,0,0,0,0,0,0,-0.941042592102676,1,0.982207577437649,-0.941042592102676,"periop complex"
"std_age.48",0,0,0.982207577437649,1,-0.207390338946085,0,0,0,0,0,0,0,0,0,-0.987829161147262,0.982207577437649,1,-0.987829161147262,"periop complex"
"std_drive_thru_ind.48",0,0,-0.941042592102676,-0.987829161147262,0.288675134594813,0,0,0,0,0,0,0,0,0,1,-0.941042592102676,-0.987829161147262,1,"periop complex"
"resultnegative.49",0.105420255420255,-0.105420255420255,0.0127807442622922,-0.143370303160269,-0.00476685476685477,0,0,0.0263736263736264,-0.0268339768339768,0,0,0,0,0,0.0274061693696724,0.0127807442622922,-0.143370303160269,0.0274061693696724,"picu"
"resultpositive.49",-0.105420255420255,0.105420255420255,-0.0127807442622922,0.143370303160269,0.00476685476685477,0,0,-0.0263736263736264,0.0268339768339768,0,0,0,0,0,-0.0274061693696724,-0.0127807442622922,0.143370303160269,-0.0274061693696724,"picu"
"pan_day.49",0.0127807442622922,-0.0127807442622922,1,0.0888220989065123,-0.0249835535924614,0,0,0.0122888378124318,-0.0133057385899459,0,0,0,0,0,-0.0359822214755933,1,0.0888220989065123,-0.0359822214755932,"picu"
"age.49",-0.143370303160269,0.143370303160269,0.0888220989065123,1,0.0751252691380478,0,0,-0.0823936526133779,0.0824056354017161,0,0,0,0,0,0.0104768152423633,0.0888220989065123,1,0.0104768152423633,"picu"
"gendermale.49",-0.00476685476685477,0.00476685476685477,-0.0249835535924614,0.0751252691380478,0.245604395604396,0,0,-0.0288684288684289,0.0310810810810811,0,0,0,0,0,0.00972476977633538,-0.0249835535924614,0.0751252691380478,0.00972476977633538,"picu"
"demo_groupother.adult.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"picu"
"demo_grouppatient.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"picu"
"payor_groupcommercial.49",0.0263736263736264,-0.0263736263736264,0.0122888378124318,-0.0823936526133779,-0.0288684288684289,0,0,0.248054648054648,-0.246332046332046,0,0,0,0,0,0.0565804786986786,0.0122888378124318,-0.0823936526133779,0.0565804786986786,"picu"
"payor_groupgovernment.49",-0.0268339768339768,0.0268339768339768,-0.0133057385899459,0.0824056354017161,0.0310810810810811,0,0,-0.246332046332046,0.248455598455598,0,0,0,0,0,-0.0556964087190117,-0.0133057385899459,0.0824056354017161,-0.0556964087190117,"picu"
"payor_groupmedical.assistance.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"picu"
"payor_groupother.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"picu"
"payor_groupself.pay.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"picu"
"patient_classemergency.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"picu"
"patient_classoutpatient.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"picu"
"drive_thru_ind.49",0.0274061693696724,-0.0274061693696724,-0.0359822214755933,0.0104768152423633,0.00972476977633538,0,0,0.0565804786986786,-0.0556964087190117,0,0,0,0,0,1,-0.0359822214755932,0.0104768152423633,1,"picu"
"std_pan_day.49",0.0127807442622922,-0.0127807442622922,1,0.0888220989065123,-0.0249835535924614,0,0,0.0122888378124318,-0.0133057385899459,0,0,0,0,0,-0.0359822214755932,1,0.0888220989065123,-0.0359822214755932,"picu"
"std_age.49",-0.143370303160269,0.143370303160269,0.0888220989065123,1,0.0751252691380478,0,0,-0.0823936526133779,0.0824056354017161,0,0,0,0,0,0.0104768152423633,0.0888220989065123,1,0.0104768152423633,"picu"
"std_drive_thru_ind.49",0.0274061693696724,-0.0274061693696724,-0.0359822214755932,0.0104768152423633,0.00972476977633538,0,0,0.0565804786986786,-0.0556964087190117,0,0,0,0,0,1,-0.0359822214755932,0.0104768152423633,1,"picu"
"resultnegative.50",0.0118334759053322,-0.0118334759053322,0.0174260765821828,0.00616501628365222,0.00499001996007984,0,0,0.00677216994582264,-0.00677216994582264,0,0,0,0,-0.000784145993726832,-0.013787530543184,0.0174260765821828,0.00616501628365222,-0.013787530543184,"radiation oncology"
"resultpositive.50",-0.0118334759053322,0.0118334759053322,-0.0174260765821828,-0.00616501628365222,-0.00499001996007984,0,0,-0.00677216994582264,0.00677216994582264,0,0,0,0,0.000784145993726832,0.013787530543184,-0.0174260765821828,-0.00616501628365222,0.013787530543184,"radiation oncology"
"pan_day.50",0.0174260765821828,-0.0174260765821828,1,0.0729830155928882,0.0336078148733301,0,0,0.0495038360032312,-0.0495038360032312,0,0,0,0,0.0285530243477292,-0.135505600508402,1,0.0729830155928882,-0.135505600508402,"radiation oncology"
"age.50",0.00616501628365222,-0.00616501628365222,0.0729830155928882,1,0.184092068520704,0,0,-0.0109643644032043,0.0109643644032043,0,0,0,0,0.0240747787785659,-0.374506970662564,0.0729830155928882,1,-0.374506970662564,"radiation oncology"
"gendermale.50",0.00499001996007984,-0.00499001996007984,0.0336078148733301,0.184092068520704,0.244510978043912,0,0,0.0144710578842315,-0.0144710578842315,0,0,0,0,0.0154690618762475,-0.0965127138022881,0.0336078148733301,0.184092068520704,-0.0965127138022881,"radiation oncology"
"demo_groupother.adult.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"radiation oncology"
"demo_grouppatient.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"radiation oncology"
"payor_groupcommercial.50",0.00677216994582264,-0.00677216994582264,0.0495038360032312,-0.0109643644032043,0.0144710578842315,0,0,0.247184203022526,-0.247184203022526,0,0,0,0,-0.00466923296264614,-0.18957854496878,0.0495038360032312,-0.0109643644032043,-0.18957854496878,"radiation oncology"
"payor_groupgovernment.50",-0.00677216994582264,0.00677216994582264,-0.0495038360032312,0.0109643644032043,-0.0144710578842315,0,0,-0.247184203022526,0.247184203022526,0,0,0,0,0.00466923296264614,0.18957854496878,-0.0495038360032312,0.0109643644032043,0.18957854496878,"radiation oncology"
"payor_groupmedical.assistance.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"radiation oncology"
"payor_groupother.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"radiation oncology"
"payor_groupself.pay.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"radiation oncology"
"patient_classemergency.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"radiation oncology"
"patient_classoutpatient.50",-0.000784145993726832,0.000784145993726832,0.0285530243477292,0.0240747787785659,0.0154690618762475,0,0,-0.00466923296264614,0.00466923296264614,0,0,0,0,0.0615554605075563,-0.003446882635796,0.0285530243477292,0.0240747787785659,-0.003446882635796,"radiation oncology"
"drive_thru_ind.50",-0.013787530543184,0.013787530543184,-0.135505600508402,-0.374506970662564,-0.0965127138022881,0,0,-0.18957854496878,0.18957854496878,0,0,0,0,-0.003446882635796,1,-0.135505600508402,-0.374506970662564,1,"radiation oncology"
"std_pan_day.50",0.0174260765821828,-0.0174260765821828,1,0.0729830155928882,0.0336078148733301,0,0,0.0495038360032312,-0.0495038360032312,0,0,0,0,0.0285530243477292,-0.135505600508402,1,0.0729830155928882,-0.135505600508402,"radiation oncology"
"std_age.50",0.00616501628365222,-0.00616501628365222,0.0729830155928882,1,0.184092068520704,0,0,-0.0109643644032043,0.0109643644032043,0,0,0,0,0.0240747787785659,-0.374506970662564,0.0729830155928882,1,-0.374506970662564,"radiation oncology"
"std_drive_thru_ind.50",-0.013787530543184,0.013787530543184,-0.135505600508402,-0.374506970662564,-0.0965127138022881,0,0,-0.18957854496878,0.18957854496878,0,0,0,0,-0.003446882635796,1,-0.135505600508402,-0.374506970662564,1,"radiation oncology"
"resultnegative.51",0.098134168921806,-0.098134168921806,0.0354162053335553,0.00283181625513704,-0.00391682096567441,0,0,0.0163794331291839,-0.0163794331291839,0,0,0,0,0,0.0176425152174232,0.0354162053335553,0.00283181625513705,0.0176425152174232,"s  care ntwk"
"resultpositive.51",-0.098134168921806,0.098134168921806,-0.0354162053335553,-0.00283181625513704,0.00391682096567441,0,0,-0.0163794331291839,0.0163794331291839,0,0,0,0,0,-0.0176425152174232,-0.0354162053335553,-0.00283181625513705,-0.0176425152174232,"s  care ntwk"
"pan_day.51",0.0354162053335553,-0.0354162053335553,1,0.743845323822285,0.0704942158447331,0,0,-0.0588708478920408,0.0588708478920408,0,0,0,0,0,-0.0662622539321132,1,0.743845323822286,-0.0662622539321132,"s  care ntwk"
"age.51",0.00283181625513704,-0.00283181625513704,0.743845323822285,1,0.0643908252480005,0,0,-0.096994642931916,0.096994642931916,0,0,0,0,0,-0.0372044090419348,0.743845323822285,1,-0.0372044090419348,"s  care ntwk"
"gendermale.51",-0.00391682096567441,0.00391682096567441,0.0704942158447331,0.0643908252480005,0.245691496937758,0,0,0.0264919527132887,-0.0264919527132887,0,0,0,0,0,0.0140235377369262,0.0704942158447331,0.0643908252480005,0.0140235377369262,"s  care ntwk"
"demo_groupother.adult.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"s  care ntwk"
"demo_grouppatient.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"s  care ntwk"
"payor_groupcommercial.51",0.0163794331291839,-0.0163794331291839,-0.0588708478920408,-0.096994642931916,0.0264919527132887,0,0,0.212790200826093,-0.212790200826093,0,0,0,0,0,0.0588083840580774,-0.0588708478920408,-0.096994642931916,0.0588083840580774,"s  care ntwk"
"payor_groupgovernment.51",-0.0163794331291839,0.0163794331291839,0.0588708478920408,0.096994642931916,-0.0264919527132887,0,0,-0.212790200826093,0.212790200826093,0,0,0,0,0,-0.0588083840580774,0.0588708478920408,0.096994642931916,-0.0588083840580774,"s  care ntwk"
"payor_groupmedical.assistance.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"s  care ntwk"
"payor_groupother.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"s  care ntwk"
"payor_groupself.pay.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"s  care ntwk"
"patient_classemergency.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"s  care ntwk"
"patient_classoutpatient.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"s  care ntwk"
"drive_thru_ind.51",0.0176425152174232,-0.0176425152174232,-0.0662622539321132,-0.0372044090419348,0.0140235377369262,0,0,0.0588083840580774,-0.0588083840580774,0,0,0,0,0,1,-0.0662622539321132,-0.0372044090419348,1,"s  care ntwk"
"std_pan_day.51",0.0354162053335553,-0.0354162053335553,1,0.743845323822285,0.0704942158447331,0,0,-0.0588708478920408,0.0588708478920408,0,0,0,0,0,-0.0662622539321132,1,0.743845323822285,-0.0662622539321132,"s  care ntwk"
"std_age.51",0.00283181625513705,-0.00283181625513705,0.743845323822286,1,0.0643908252480005,0,0,-0.096994642931916,0.096994642931916,0,0,0,0,0,-0.0372044090419348,0.743845323822285,1,-0.0372044090419348,"s  care ntwk"
"std_drive_thru_ind.51",0.0176425152174232,-0.0176425152174232,-0.0662622539321132,-0.0372044090419348,0.0140235377369262,0,0,0.0588083840580774,-0.0588083840580774,0,0,0,0,0,1,-0.0662622539321132,-0.0372044090419348,1,"s  care ntwk"
"resultnegative.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"resultpositive.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"pan_day.52",0,0,1,1,0,0,0,0,0,0,0,0,0,0.707106781186547,0,1,1,0,"sedation unit"
"age.52",0,0,1,1,0,0,0,0,0,0,0,0,0,0.707106781186548,0,1,1,0,"sedation unit"
"gendermale.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"demo_groupother.adult.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
"demo_grouppatient.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sedation unit"
